start_time,median_flux
1331.21859642, 131.37397766
1331.21998529, 130.90614319
1331.22137416, 131.31983948
1331.22276303, 130.81629944
1331.22415190, 131.13652039
1331.22554077, 131.29518127
1331.22692964, 131.28666687
1331.22831851, 131.20811462
1331.22970738, 130.91336060
1331.23109625, 130.98658752
1331.23248512, 131.01591492
1331.23387399, 130.96865845
1331.23526286, 131.18740845
1331.23665173, 130.99589539
1331.23804060, 130.77339172
1331.23942947, 130.73204041
1331.24081834, 130.86982727
1331.24220722, 130.61050415
1331.24359609, 130.83467102
1331.24498496, 130.73590088
1331.24637383, 130.84338379
1331.24776270, 130.60656738
1331.24915157, 130.35321045
1331.25054044, 130.45640564
1331.25192931, 130.59445190
1331.25331818, 130.63032532
1331.25470705, 130.58123779
1331.25609592, 130.48893738
1331.25748479, 130.44604492
1331.25887366, 130.31710815
1331.26026253, 130.36314392
1331.26165140, 130.56076050
1331.26304027, 130.45495605
1331.26442914, 129.93449402
1331.26581801, 130.05908203
1331.26720688, 130.06269836
1331.26859575, 130.30763245
1331.26998462, 130.43713379
1331.27137350, 130.07579041
1331.27276237, 130.17994690
1331.27415124, 129.80133057
1331.27554011, 130.09056091
1331.27692898, 130.02574158
1331.27831785, 129.77827454
1331.27970672, 129.95336914
1331.28109559, 129.97451782
1331.28248446, 129.57513428
1331.28387333, 129.78161621
1331.28526220, 129.79467773
1331.28665107, 129.79585266
1331.28803994, 129.57630920
1331.28942881, 129.38479614
1331.29081768, 129.67428589
1331.29220655, 129.43840027
1331.29359542, 129.59931946
1331.29498429, 129.30647278
1331.29637316, 129.33666992
1331.29776203, 129.28619385
1331.29915090, 129.44491577
1331.30053978, 129.36506653
1331.30192865, 129.33572388
1331.30331752, 129.04548645
1331.30470639, 129.13642883
1331.30609526, 129.10928345
1331.30748413, 128.83207703
1331.30887300, 129.26876831
1331.31026187, 128.88670349
1331.31165074, 128.85545349
1331.31303961, 129.01062012
1331.31442848, 128.76940918
1331.31581735, 128.76354980
1331.31720622, 128.48013306
1331.31859509, 128.65705872
1331.31998396, 128.65490723
1331.32137283, 128.40238953
1331.32276170, 129.06939697
1331.32415057, 128.72415161
1331.32553944, 128.56672668
1331.32692831, 128.60174561
1331.32831718, 128.57359314
1331.32970606, 128.38346863
1331.33109493, 128.40571594
1331.33248380, 128.48658752
1331.33387267, 128.12507629
1331.33526154, 128.15161133
1331.33665041, 128.11154175
1331.33803928, 128.17692566
1331.33942815, 128.25018311
1331.34081702, 128.12799072
1331.34220589, 128.15066528
1331.34359476, 127.87889862
1331.34498363, 127.95264435
1331.34637250, 127.92982483
1331.34776137, 128.07501221
1331.34915024, 127.84839630
1331.35053911, 127.70266724
1331.35192798, 127.58432770
1331.35331685, 127.63773346
1331.35470572, 127.63123322
1331.35609459, 127.60733795
1331.35748346, 127.80855560
1331.35887233, 127.53514099
1331.36026121, 127.80628204
1331.36165008, 127.42963409
1331.36303895, 127.46336365
1331.36442782, 127.24855804
1331.36581669, 127.39163208
1331.36720556, 127.09424591
1331.36859443, 127.44772339
1331.36998330, 127.46437836
1331.37137217, 127.22526550
1331.37276104, 127.31876373
1331.37414991, 126.77474976
1331.37553878, 127.41742706
1331.37692765, 127.44177246
1331.37831652, 127.31696320
1331.37970539, 127.47490692
1331.38109426, 127.16324615
1331.38248313, 126.77543640
1331.38387200, 126.83629608
1331.38526087, 126.98106384
1331.38664974, 126.58407593
1331.38803861, 126.63560486
1331.38942749, 126.89692688
1331.39081636, 126.95652771
1331.39220523, 126.74473572
1331.39359410, 126.64848328
1331.39498297, 126.82276154
1331.39637184, 126.86812592
1331.39776071, 126.42517090
1331.39914958, 126.58055115
1331.40053845, 126.46743011
1331.40192732, 126.38932800
1331.40331619, 126.38237762
1331.40470506, 126.51873779
1331.40609393, 126.41266632
1331.40748280, 126.52543640
1331.40887167, 126.77630615
1331.41026054, 126.46224213
1331.41164941, 126.22714233
1331.41303828, 126.30943298
1331.41442715, 126.48828125
1331.41581602, 126.32460022
1331.41720489, 126.46736908
1331.41859376, 126.30168152
1331.41998264, 126.19495392
1331.42137151, 126.36680603
1331.42276038, 126.25990295
1331.42414925, 126.08074188
1331.42553812, 126.41847992
1331.42692699, 126.07472229
1331.42831586, 126.35368347
1331.42970473, 126.27488708
1331.43109360, 126.36624146
1331.43248247, 125.95144653
1331.43387134, 126.14240265
1331.43526021, 125.85870361
1331.43664908, 126.12330627
1331.43803795, 125.92734528
1331.43942682, 126.21709442
1331.44081569, 126.35734558
1331.44220456, 125.91176605
1331.44359343, 126.17856598
1331.44498230, 125.68765259
1331.44637117, 125.91185760
1331.44776004, 126.27391815
1331.44914891, 126.29546356
1331.45053779, 125.90917969
1331.45192666, 126.24156189
1331.45331553, 126.08892059
1331.45470440, 125.85345459
1331.45609327, 126.26540375
1331.45748214, 126.01602936
1331.45887101, 126.17828369
1331.46025988, 126.08458710
1331.46164875, 126.23417664
1331.46303762, 125.94808197
1331.46442649, 126.03610992
1331.46581536, 126.05973053
1331.46720423, 126.13795471
1331.46859310, 125.86355591
1331.46998197, 126.38736725
1331.47137084, 126.16728973
1331.47275971, 126.27661133
1331.47414858, 126.40313721
1331.47553745, 126.00506592
1331.47692632, 126.22940826
1331.47831519, 126.37530518
1331.47970406, 126.36546326
1331.48109294, 126.09587860
1331.48248181, 126.34565735
1331.48387068, 126.42961121
1331.48525955, 126.48300934
1331.48664842, 126.23548126
1331.48803729, 126.33750916
1331.48942616, 126.52013397
1331.49081503, 126.20941925
1331.49220390, 126.20060730
1331.49359277, 126.41376495
1331.49498164, 126.28385162
1331.49637051, 126.44697571
1331.49775938, 126.81629944
1331.49914825, 126.92063141
1331.50053712, 126.70647430
1331.50192599, 126.51181030
1331.50331486, 126.80906677
1331.50470373, 126.67624664
1331.50609260, 126.69924164
1331.50748147, 126.96640778
1331.50887034, 126.77878571
1331.51025921, 126.85697937
1331.51164809, 127.02159882
1331.51303696, 127.20610046
1331.51442583, 127.04989624
1331.51581470, 127.19483185
1331.51720357, 127.08409119
1331.51859244, 127.20293427
1331.51998131, 127.46890259
1331.52137018, 127.24607086
1331.52275905, 127.08203125
1331.52414792, 127.37008667
1331.52553679, 127.37734985
1331.52692566, 127.72599030
1331.52831453, 127.80598450
1331.52970340, 127.37157440
1331.53109227, 127.77030945
1331.53248114, 127.99427795
1331.53387001, 127.26380920
1331.53525888, 127.65541840
1331.53664775, 127.77934265
1331.53803662, 127.59345245
1331.53942549, 127.55601501
1331.54081436, 128.03070068
1331.54220323, 128.14540100
1331.54359211, 128.16661072
1331.54498098, 127.91410065
1331.54636985, 128.17727661
1331.54775872, 128.16647339
1331.54914759, 127.83695984
1331.55053646, 128.13476562
1331.55192533, 128.36210632
1331.55331420, 128.10020447
1331.55470307, 128.22058105
1331.55609194, 128.29771423
1331.55748081, 128.30886841
1331.55886968, 128.25917053
1331.56025855, 128.39202881
1331.56164742, 128.70654297
1331.56303629, 128.62185669
1331.56442516, 128.64942932
1331.56581403, 128.93171692
1331.56720290, 128.85823059
1331.56859177, 128.82653809
1331.56998064, 128.85177612
1331.57136951, 129.13774109
1331.57275838, 128.95552063
1331.57414725, 129.03625488
1331.57553613, 129.24862671
1331.57692500, 129.70825195
1331.57831387, 129.34652710
1331.57970274, 129.67678833
1331.58109161, 129.36289978
1331.58248048, 129.34803772
1331.58386935, 129.56916809
1331.58525822, 129.42178345
1331.58664709, 129.51858521
1331.58803596, 129.44435120
1331.58942483, 129.64001465
1331.59081370, 129.59928894
1331.59220257, 129.55958557
1331.59359144, 129.87776184
1331.59498031, 129.72523499
1331.59636918, 129.47341919
1331.59775805, 130.08283997
1331.59914692, 130.07745361
1331.60053579, 130.03843689
1331.60192466, 129.73699951
1331.60331353, 130.02728271
1331.60470240, 130.12339783
1331.60609128, 130.17431641
1331.60748015, 129.99461365
1331.60886902, 129.88078308
1331.61025789, 129.98757935
1331.61164676, 130.29837036
1331.61303563, 129.94914246
1331.61442450, 130.26902771
1331.61581337, 130.32637024
1331.61720224, 130.29306030
1331.61859111, 130.54585266
1331.61997998, 130.28408813
1331.62136885, 130.52458191
1331.62275772, 130.68647766
1331.62414659, 130.49707031
1331.62553546, 130.73023987
1331.62692433, 130.39727783
1331.62831320, 130.57873535
1331.62970207, 130.43916321
1331.63109094, 131.00679016
1331.63247981, 130.65043640
1331.63386868, 130.56015015
1331.63525755, 130.67327881
1331.63664642, 130.61566162
1331.63803529, 130.88800049
1331.63942417, 131.09288025
1331.64081304, 130.97283936
1331.64220191, 130.88293457
1331.64359078, 130.87449646
1331.64497965, 130.76051331
1331.64636852, 130.85879517
1331.64775739, 130.67877197
1331.64914626, 131.12774658
1331.65053513, 130.96430969
1331.65192400, 131.12429810
1331.65331287, 130.85671997
1331.65470174, 131.17587280
1331.65609061, 131.17642212
1331.65747948, 131.16078186
1331.65886835, 131.36592102
1331.66025722, 131.20124817
1331.66164609, 131.18292236
1331.66303496, 131.25573730
1331.66442383, 131.36561584
1331.66581270, 131.28408813
1331.66720157, 131.43850708
1331.66859044, 131.65020752
1331.66997931, 131.22340393
1331.67136819, 131.19451904
1331.67275706, 131.38058472
1331.67414593, 131.52212524
1331.67553480, 131.20030212
1331.67692367, 131.17196655
1331.67831254, 131.43167114
1331.67970141, 131.39916992
1331.68109028, 131.86935425
1331.68247915, 131.24850464
1331.68386802, 131.40518188
1331.68525689, 131.44227600
1331.68664576, 131.44027710
1331.68803463, 131.30720520
1331.68942350, 131.55097961
1331.69081237, 131.18061829
1331.69220124, 131.55981445
1331.69359011, 131.33807373
1331.69497898, 131.40197754
1331.69636785, 131.57302856
1331.69775672, 131.74050903
1331.69914559, 131.33428955
1331.70053446, 131.35377502
1331.70192333, 131.44950867
1331.70331220, 131.54585266
1331.70470108, 131.37197876
1331.70608995, 131.23171997
1331.70747882, 130.87197876
1331.70886769, 131.13926697
1331.71025656, 131.34539795
1331.71164543, 131.16535950
1331.71303430, 131.25282288
1331.71442317, 131.23976135
1331.71581204, 131.52468872
1331.71720091, 130.91033936
1331.71858978, 130.97416687
1331.71997865, 131.10675049
1331.72136752, 131.30326843
1331.72275639, 131.04371643
1331.72414526, 130.86846924
1331.72553413, 131.18029785
1331.72692300, 130.79830933
1331.72831187, 130.90718079
1331.72970074, 131.18869019
1331.73108961, 131.24942017
1331.73247848, 131.38548279
1331.73386735, 130.89134216
1331.73525622, 130.90409851
1331.73664509, 130.87478638
1331.73803397, 130.76365662
1331.73942284, 131.09574890
1331.74081171, 130.81617737
1331.74220058, 130.81922913
1331.74358945, 130.79574585
1331.74497832, 130.65284729
1331.74636719, 130.92037964
1331.74775606, 130.78550720
1331.74914493, 130.87889099
1331.75053380, 130.64328003
1331.75192267, 130.64434814
1331.75331154, 130.61167908
1331.75470041, 130.73812866
1331.75608928, 130.66529846
1331.75747815, 130.86010742
1331.75886702, 130.72489929
1331.76025589, 130.75497437
1331.76164476, 130.91503906
1331.76303363, 130.80235291
1331.76442250, 130.85964966
1331.76581137, 130.69718933
1331.76720024, 130.91021729
1331.76858911, 130.71376038
1331.76997798, 130.72492981
1331.77136686, 130.53854370
1331.77275573, 130.75202942
1331.77414460, 130.63208008
1331.77553347, 130.99710083
1331.77692234, 130.66259766
1331.77831121, 130.47625732
1331.77970008, 130.55714417
1331.78108895, 130.78776550
1331.78247782, 130.76274109
1331.78386669, 130.92308044
1331.78525556, 130.73715210
1331.78664443, 130.75299072
1331.78803330, 131.05395508
1331.78942217, 130.73800659
1331.79081104, 130.69537354
1331.79219991, 130.79010010
1331.79358878, 130.75488281
1331.79497765, 130.57295227
1331.79636652, 130.65054321
1331.79775539, 131.05389404
1331.79914426, 130.83204651
1331.80053313, 130.80096436
1331.80192200, 130.86561584
1331.80331087, 130.72886658
1331.80469975, 130.52331543
1331.80608862, 130.68138123
1331.80747749, 130.59851074
1331.80886636, 130.64463806
1331.81025523, 130.66864014
1331.81164410, 130.63459778
1331.81303297, 130.70956421
1331.81442184, 130.48876953
1331.81581071, 130.58938599
1331.81719958, 130.68438721
1331.81858845, 130.93705750
1331.81997732, 130.76919556
1331.82136619, 130.96954346
1331.82275506, 130.46330261
1331.82414393, 130.76756287
1331.82553280, 131.01206970
1331.82692167, 130.78182983
1331.82831054, 130.86807251
1331.82969941, 130.65354919
1331.83108828, 130.77565002
1331.83247715, 130.72348022
1331.83386602, 130.91203308
1331.83525489, 130.85015869
1331.83664376, 130.63322449
1331.83803263, 130.94622803
1331.83942151, 130.77966309
1331.84081038, 130.53314209
1331.84219925, 130.63702393
1331.84358812, 131.01498413
1331.84497699, 130.84672546
1331.84636586, 130.67456055
1331.84775473, 130.73649597
1331.84914360, 130.69198608
1331.85053247, 130.52445984
1331.85192134, 130.75489807
1331.85331021, 130.78153992
1331.85469908, 130.97608948
1331.85608795, 130.54962158
1331.85747682, 130.81814575
1331.85886569, 130.74122620
1331.86025456, 130.94754028
1331.86164343, 130.54389954
1331.86303230, 130.68550110
1331.86442117, 130.76837158
1331.86581004, 130.44561768
1331.86719891, 130.77490234
1331.86858778, 130.68760681
1331.86997665, 130.53854370
1331.87136552, 130.77770996
1331.87275439, 130.78677368
1331.87414327, 130.42553711
1331.87553214, 130.94602966
1331.87692101, 130.55676270
1331.87830988, 130.44793701
1331.87969875, 130.75721741
1331.88108762, 130.49069214
1331.88247649, 130.30775452
1331.88386536, 130.73040771
1331.88525423, 130.59936523
1331.88664310, 130.63015747
1331.88803197, 130.32716370
1331.88942084, 130.56988525
1331.89080971, 130.15840149
1331.89219858, 130.29652405
1331.89358745, 130.49624634
1331.89497632, 130.38623047
1331.89636519, 130.56402588
1331.89775406, 130.31501770
1331.89914293, 130.50433350
1331.90053180, 130.32331848
1331.90192067, 130.24488831
1331.90330954, 130.35658264
1331.90469841, 130.45237732
1331.90608728, 130.49124146
1331.90747615, 130.15789795
1331.90886502, 130.19293213
1331.91025390, 130.57922363
1331.91164277, 130.11889648
1331.91303164, 129.99664307
1331.91442051, 129.91667175
1331.91580938, 130.30093384
1331.91719825, 130.18959045
1331.91858712, 130.26551819
1331.91997599, 130.26809692
1331.92136486, 130.14089966
1331.92275373, 130.36338806
1331.92414260, 129.97309875
1331.92553147, 129.97317505
1331.92692034, 130.15206909
1331.92830921, 129.96977234
1331.92969808, 130.00923157
1331.93108695, 130.20742798
1331.93247582, 130.37516785
1331.93386469, 129.79817200
1331.93525356, 130.05194092
1331.93664243, 129.62112427
1331.93803130, 129.54698181
1331.93942017, 129.60084534
1331.94080904, 129.89785767
1331.94219791, 129.88442993
1331.94358678, 129.68028259
1331.94497565, 129.73188782
1331.94636453, 129.86201477
1331.94775340, 129.79298401
1331.94914227, 129.71099854
1331.95053114, 129.48316956
1331.95192001, 129.80836487
1331.95330888, 129.56805420
1331.95469775, 129.38201904
1331.95608662, 129.32989502
1331.95747549, 129.31950378
1331.95886436, 129.55075073
1331.96025323, 129.37353516
1331.96164210, 129.22799683
1331.96303097, 129.42260742
1331.96441984, 129.54544067
1331.96580871, 129.34953308
1331.96719758, 129.38600159
1331.96858645, 129.61653137
1331.96997532, 129.39984131
1331.97136419, 129.16143799
1331.97275306, 129.22737122
1331.97414193, 129.24331665
1331.97553080, 129.37145996
1331.97691967, 129.09515381
1331.97830854, 129.05654907
1331.97969741, 129.37265015
1331.98108628, 129.33467102
1331.98247516, 128.97554016
1331.98386403, 128.94779968
1331.98525290, 128.92320251
1331.98664177, 129.23672485
1331.98803064, 128.97506714
1331.98941951, 128.95947266
1331.99080838, 129.15213013
1331.99219725, 128.77133179
1331.99358612, 129.08311462
1331.99497499, 129.01931763
1331.99636386, 128.94059753
1331.99775273, 128.84097290
1331.99914160, 128.75207520
1332.00053047, 128.84048462
1332.00191934, 128.89273071
1332.00330821, 128.68939209
1332.00469708, 128.82223511
1332.00608595, 128.66580200
1332.00747482, 128.92930603
1332.00886369, 128.85202026
1332.01025256, 129.15467834
1332.01164143, 128.73397827
1332.01303030, 128.73533630
1332.01441917, 128.55683899
1332.01580804, 128.63137817
1332.01719691, 128.74440002
1332.01858579, 128.75325012
1332.01997466, 128.59985352
1332.02136353, 128.88937378
1332.02275240, 128.87663269
1332.02414127, 128.71266174
1332.02553014, 128.49110413
1332.02691901, 128.65476990
1332.02830788, 128.66929626
1332.02969675, 128.71018982
1332.03108562, 128.47772217
1332.03247449, 128.58044434
1332.03386336, 128.54611206
1332.03525223, 128.69990540
1332.03664110, 128.50604248
1332.03802997, 128.48709106
1332.03941884, 128.63397217
1332.04080771, 128.22172546
1332.04219658, 128.59707642
1332.04358545, 128.45471191
1332.04497432, 128.72630310
1332.04636319, 128.35160828
1332.04775206, 128.79847717
1332.04914093, 128.64781189
1332.05052980, 128.46986389
1332.05191867, 128.61575317
1332.05330754, 128.64056396
1332.05469641, 128.44737244
1332.05608528, 128.41238403
1332.05747416, 128.44380188
1332.05886303, 128.33200073
1332.06025190, 128.53523254
1332.06164077, 128.36842346
1332.06302964, 128.10910034
